2026-04-05 07:51	高炳涛	post	**VLA量产评估24条铁律（综合终极版）** ⏎ **第一维度：核心哲学与战略定位（The Constitution）** ⏎ **这是评估体系的宪法，任何偏离都会导致算力灾难或安全事故** ⏎  ⏎ 1. **分工铁律**：开环做筛选，闭环做验证；开环看行为倾向，闭环看交互结果。这是不可动摇的第一原则。 ⏎ 2. **漏斗原则**：开环负责99%的无情淘汰，闭环负责1%的谨慎放行。优秀的开环不是为了选出最好的，而是为了把99%的垃圾版本挡在昂贵的闭环集群之外。 ⏎ 3. **价值定义**：开环决定了模型迭代的"速度"，闭环决定了量产上车的"生死"。速度慢了会被市场淘汰，安全错了会让公司破产。 ⏎ 4. **风险分级**：开环评估模型的"倾向性风险"，闭环评估模型的"实际后果风险"。两者结合才能形成完整的安全保障链。 ⏎ 5. **进化目标**：评估体系成熟度的唯一量化指标，是需要跑闭环的场景占比。终极目标是将其长期稳定在**3-8%**的最小必要区间，完全归零既不现实也不安全。 ⏎  ⏎ **第二维度：纯开环的绝对主场（Open-Loop Axioms）** ⏎ **这里的问题必须100%在开环解决，任何流入闭环的问题都是评测体系的失败** ⏎  ⏎ 6. **算力防线**：用闭环去测"画龙"和"顿挫"，是对仿真算力最不可原谅的犯罪。横向摇摆、纵向顿挫、物理不可行轨迹，必须在纯开环中被绞杀。 ⏎ 7. **照妖镜法则**：**前瞻目标点抖动（Lookahead Jitter）**是开环评估最锐利的武器。将相邻帧的0.5s/1.0s预测点统一到世界坐标系连线求导，任何规划不稳定都会原形毕露。 ⏎ 8. **轨迹族一致性**：不要只看单个时间步的抖动，要构建0.5s/1.0s/1.5s/2.0s四条执行轨迹组成的"轨迹族"。轨迹族之间的离散度，才是模型规划稳定性的终极指标。 ⏎ 9. **朝令夕改零容忍**：端到端模型的通病是缺乏记忆导致的决策闪烁。必须计算**等时对齐误差**和**路口意图跳变频率**，任何高频闪烁行为直接一票否决。 ⏎ 10. **物理硬约束**：所有违反物理定律的轨迹直接淘汰，无需任何讨论。硬约束包括：横向加速度<3m/s²、纵向加速度<4m/s²、横向Jerk<2m/s³、纵向Jerk<3m/s³、曲率变化率<0.5rad/s²。 ⏎ 11. **环境变化掩码**：必须区分"正常的规划调整"和"异常的规划闪烁"。只有当环境没有显著变化时，计算出的一致性指标才有效。 ⏎ 12. **定点化守门员**：模型定点化（FP16→INT8）带来的精度损失，必须在开环中逐帧级对比轨迹偏差、注意力分布及CCESN子指标。绝对不能把新量化的模型直接扔进闭环测接管率。 ⏎ 13. **饱和阈值机制**：开环得分不是越高越好。当舒适与合规指标达到物理阈值后（例如横向Jerk已小于1.0m/s³），额外的分数增益不再计入总分，彻底杜绝"刷分"行为。 ⏎  ⏎ **第三维度：纯闭环的不可替代性（Closed-Loop Axioms）** ⏎ **这里是开环的绝对禁区，任何试图用开环替代的行为都是自欺欺人** ⏎  ⏎ 14. **安全伪命题**：永远不要用开环成绩来证明"安全"。没有环境动态交互、没有误差累积的安全证明，全都是自欺欺人。 ⏎ 15. **蝴蝶效应**：闭环第10秒的致命碰撞，必然源于开环第1秒特征提取的微小撕裂。闭环的唯一意义，就是放大这些在开环中看似"无伤大雅"的微小偏差。 ⏎ 16. **时间尺度优势**：闭环是检测10秒以上长时序问题的唯一方法。开环只能看到当前帧和未来几帧的规划，无法预测长时间的误差累积效应。 ⏎ 17. **博弈绝对领域**：被加塞的连串反应、拥堵路口的相互试探、环岛的通行效率，这些涉及多智能体博弈的场景，开环毫无用武之地。 ⏎ 18. **调试禁忌**：闭环只能告诉你"出车祸了"，不能告诉你"为什么"。企图看着闭环视频直接修改模型架构或调参，无异于盲人摸象；必须立即回到开环做单帧的轨迹与特征重建。 ⏎  ⏎ **第四维度：VLA大模型的特有法则（VLA-Specific Rules）** ⏎ **这些是VLA区别于传统自动驾驶系统的独特评估要求** ⏎  ⏎ 19. **指令优于轨迹**：对于VLA模型，指令对齐先于轨迹对齐。如果输入"下个路口右转"Prompt，模型依然输出直行轨迹，该版本直接废弃，连开环常规测试都不配跑。 ⏎ 20. **动作幻觉最高危**：警惕VLA模型的"无中生有"。开环检测到无理由的急刹或闪避时，必须反向检查其Attention Map，由幻觉导致的动作干预属于最高级别的致命缺陷。 ⏎ 21. **多模态一致性**：VLA评估必须增加"语言-视觉-动作"三者之间的跨模态对齐指标。语言理解错误、视觉感知错误、动作执行错误，任何一个环节的断裂都会导致灾难性后果。 ⏎ 22. **人类基准黄金标准**：所有绝对阈值都是主观的，只有人类驾驶员的行为是客观的黄金标准。在相同场景下，VLA的行为与人类行为的相似度，是预测用户体验的最佳指标。 ⏎  ⏎ **第五维度：体系的运转与闭环反哺（The Flywheel）** ⏎ **评估体系不是静态的，它必须是一个持续进化的飞轮** ⏎  ⏎ 23. **测试左移铁律**：闭环发现的每一个新Bug，都必须转化为开环的一行新Metric代码。绝不允许同一个问题在同一个闭环场景中暴露两次。 ⏎ 24. **开闭环联动**：建立"开环风险高优放行机制"。如果开环测出模型在某类场景下的指标处于临界值，自动触发针对该场景的100倍强度闭环压力测试。 ⏎ 25. **体感校准循环**：**每季度**利用实车接管率（MPI）、干预里程及用户主观评分数据，重新拟合开环CCESN评分公式的权重。确保开环得分始终贴近真实世界的驾驶体验。 ⏎ 26. **可视化优先**：对于VLA的时序问题，可视化工具比任何数值指标都更有效。你必须能够同时看到原始规划轨迹、重建的执行轨迹、轨迹族、帧间差异热力图和注意力图。
2026-04-05 07:51	高炳涛	text	请大家对齐一下，不要在基本的认识上，产生分歧。
2026-04-07 10:29		system	Meeting has started. New messages will be synced in the group chat and in-meeting chat.
2026-04-07 10:29	高炳涛	video_chat	[Video call]
2026-04-07 11:42		system	
2026-04-07 11:46	cli_a6ba	text	https://xiaopeng.feishu.cn/docx/CYWxdSlPCoIS2pxOGhEc3culnEc?from=vc_group_doc_link#doxcnD2iMDb4oKyg0Kr5VrTtHHb
2026-04-07 16:18	邓爽	text	@高炳涛9000+ case 的场景分布  https://xiaopeng.feishu.cn/sheets/FFlxsRzzLhye3nthGLlcVzgDnac
2026-04-08 00:26	高炳涛	merge_forward	<forwarded_messages> ⏎ [2026-04-08T00:25:18Z] Lu Wang: ⏎     In regard to Claude AK provided by DIC, I may need your support on categorizing your team as： ⏎      ⏎     1. **Moderate/Professional User:** <u>~50,000–300,000 tokens per day </u>(frequent chat, document analysis, light coding). ⏎     2. **Heavy Developer/Power User:** <u>~300,000–2,000,000+ tokens per day </u>(intensive pair programming, large codebases). ⏎     3. **Agentic/Automated Workflows:** <u>~2,000,000–20,000,000+ tokens per day </u>(autonomous AI agents, complex research).  ⏎      ⏎     The estimation of total usage of tokens will give DIC some heads up about the service they would prepare for us. FYI, <u>OVERUSE of tokens for unnecessary projects is not recommended.</u> ⏎ [2026-04-08T00:25:39Z] Lu Wang: ⏎     炳涛老师您好～有一个事需要您这边的协助：DIC目前可以给GIC同学提供Claude AK协助研发提效，我这边在帮先明统计AI研发同学token的使用量。可以麻烦您今天按照上面的用量大概把仿真这边研发同学帮我归一下类吗？多少人属于1， 多少人属于2， 多少属于3. 感谢感谢 [愉快][抱拳] ⏎ </forwarded_messages>
2026-04-08 00:27	高炳涛	text	@徐林鵾 
2026-04-08 02:07	徐林鵾	text	@邓爽 @李坤 @赖西湖 @夏志勋 @颜国栋 @吴益民 做了个表格，大家根据组内情况填一下呢 https://xiaopeng.feishu.cn/wiki/AA0aw9tCaiYqMYkLP8tcSlu0nGb
2026-04-08 09:41	徐林鵾	post	@高炳涛 根据大家填的结果，统计如下 ⏎ ![Image](img_v3_0210i_58036cd7-0ce1-4f33-8045-7930de5199fg)
2026-04-08 09:42	ou_3ee0c	text	@徐林鵾 我第二列的数据有误，填的是1，我改一下
2026-04-08 09:42	ou_3ee0c	text	已更新
2026-04-08 09:43	徐林鵾	text	@颜国栋 上图也更新了
2026-04-09 04:36	徐林鵾	merge_forward	<forwarded_messages> ⏎ [2026-04-09T01:28:02Z] 徐林鵾: ⏎     [Image: img_v3_0210j_0b25c8f1-24d6-477c-9abd-05dd2cde52ag] ⏎ [2026-04-09T01:40:23Z] Lu Wang: ⏎     谢谢。Agentic这个档位的人数确定是这么多吗 比北美研发这边要多太多[冷汗] ⏎ [2026-04-09T01:40:44Z] Lu Wang: ⏎     不知道到时后可不可以包得住 ⏎ [2026-04-09T01:41:30Z] Lu Wang: ⏎     可能需要再衡量一下[抱拳] 如果可以归到2 尽量归到2 ⏎ [2026-04-09T04:22:31Z] Lu Wang: ⏎     你可以把以上8+17+51所有的详细的人名给@给我吗 感谢感谢 ⏎ [2026-04-09T04:23:46Z] 徐林鵾: ⏎     需要Agent的人数比较多，是因为我们这边准备用Agent来代替人工看票, ⏎ [2026-04-09T04:24:29Z] Lu Wang: ⏎     明白。主要是如果太多第三档的同学 不知道DIC那边可不可以包得住那么多token的用量 ⏎ [2026-04-09T04:25:37Z] 徐林鵾: ⏎     那我也适当的减少一些吧，你觉得减到多少会比较好谈呢？ ⏎ [2026-04-09T04:31:22Z] 徐林鵾: ⏎     另外DIC那边会提供一个大池子，大家在里面用，还是会按名单给每个同学来分配用量呢？ ⏎ [2026-04-09T04:31:24Z] Lu Wang: ⏎     如果大部分在第二档 比较好 ⏎ [2026-04-09T04:32:06Z] Lu Wang: ⏎     小部分确实需要的 在第三。其余在第一[愉快] ⏎ [2026-04-09T04:32:32Z] 徐林鵾: ⏎     如果是大池子，可以把第三档的人更多的压缩下 ⏎ [2026-04-09T04:33:17Z] Lu Wang: ⏎     每个人 ⏎ [2026-04-09T04:33:30Z] Lu Wang: ⏎     他们会监测到每个人的用量 ⏎ [2026-04-09T04:34:09Z] 徐林鵾: ⏎     了解了。我下午先内部同步下，把第三档的人数尽量压少一些，然后给出名单。 ⏎ [2026-04-09T04:34:28Z] 徐林鵾: ⏎     后续如果有需要，可以给个人开更高的档，对吧？ ⏎ [2026-04-09T04:35:06Z] Lu Wang: ⏎     对 ⏎ [2026-04-09T04:35:09Z] Lu Wang: ⏎     之后可以调整 ⏎ </forwarded_messages>
2026-04-09 04:42	徐林鵾	text	<p>@_all 确实需要重度用 agent 的才放到第三档，DIC会按每个人监控用量，需要精打细算。后面不够的同学可以再单独调整。</p><p>需要大家调整下人数，另外给一下每个档位的名单。</p><p>https://xiaopeng.feishu.cn/wiki/AA0aw9tCaiYqMYkLP8tcSlu0nGb  cc @高炳涛</p>
2026-04-09 12:13	高炳涛	post	**核心洞见八：语言指令是一段式VLA的唯一“显式锚点”** ⏎ 在纯视觉一段式VLA中，语言指令是唯一可被外部精确控制的输入信号，其余全是隐式视觉特征。指令理解的任何微小偏差，都会直接导致整个行为锚点的漂移——这是模块化系统没有的脆弱性。 ⏎ 铁律： ⏎ - 指令对齐是一票否决项，不达标直接熔断，不看其他指标。 ⏎ - 测试必须包含同义改写、噪声注入、冲突指令三重验证。
2026-04-09 12:14	高炳涛	text	我们没有测过 指令对齐相关的影响
2026-04-09 12:15	高炳涛	text	我们得研究一下 支持的指令，以及指令变化对结果的影响。
2026-04-09 12:15	高炳涛	text	@夏志勋
2026-04-12 02:38	高炳涛	text	https://xiaopeng.feishu.cn/wiki/OrSEwsAQgieGG8kfHxHcnH96nc9
2026-04-12 02:38	高炳涛	text	你们看看，提点comments
2026-04-16 07:05	徐林鵾	post	1. Xianming (刘鲜明) ⏎ Xianming 是本次会议中发言最多、对仿真体系提出最多系统性要求的核心决策者（代表模型研发及使用方）。 ⏎ 核心观点： ⏎ - “测试左移”是模型时代的必然： 过去规则时代的测试改动是确定性的（多用于后期 gating），但模型时代的改动是概率性的。仿真最大的作用是向左移，替模型提前做降险（derisking）和统计结果输出。 ⏎ - 仿真的三大底层逻辑： 加快仿真链路的效率、提升 Metrics 的准确度、增大测试里程。 ⏎ - 开闭环的选择取决于“场景类型”： 开闭环的分工不应按测试阶段划分，而是按 case 属性划分。长时序导航和交互强相关的必须用闭环，而加速安全等简单场景用开环即可。 ⏎ - 安全与舒适的“跷跷板效应”： 明确指出安全指标提升通常会导致舒适性下降（如产生更多急刹车），这属于客观规律，指标体系需要能合理反映并处理这种主次关系。 ⏎ - 平台化是唯一出路： 业务量激增不能靠堆人力（加班）解决，极度考验体系化能力。必须在“630”节点前优先解决平台化和工具链打通的问题，避免大量重复的人力劳动。 ⏎ 对仿真的要求： ⏎ - Q2 必须赢得 MLE（模型研发工程师）的信任： 这是最核心的痛点。仿真的场景覆盖度、Metrics 必须与实车测试（DT）结果对齐。实车上明显的体感（如帧间不一致导致的顿挫、抖动）仿真必须能反映出来，最终目标是让 MLE 敢于直接用仿真结果做决定。 ⏎ - 精细化、模板化管理测试集 (Testing Suite)： 放弃全量乱炖的评测方式。要求提供清晰的 filter 模板（如专门针对“不避让横穿 VRU”），让模型同学在不同版本对比时，输入条件保持绝对一致。 ⏎ - 基线/红线需多方对齐： 仿真的准入基线和一票否决的“红线”不能单方面决定，必须与模型、部署、应用等上下游团队充分对齐，达成共识。 ⏎ - 不能忽视回归测试 (Regression Testing)： 明确指出实车回归问题无法完全通过区间段切片测试发现，仿真必须配备长路线测试来防止新模型能力回退。 ⏎  ⏎ 2. Honggou (杨红狗 / 狗哥) ⏎ Honggou 在会议中主要针对测试 Case 的筛选效率和准确性提出了具体建议。 ⏎ 核心观点： ⏎ - 认同测试需要专项测试，但也明确强调回归测试同样必不可少，两者必须结合。 ⏎ - 目前完全依靠人工筛选 Case 放入 gating 区间太耗时且存在干扰项，流程亟需优化。 ⏎ 对仿真的要求： ⏎ - 引入 AI Agent 替代人工筛票： 强烈建议引入大模型或现有的 AI Agent（提及了成玉团队的“AI看票 agent”）来自动刷一遍 Case 或截图。用以替代人工寻找问题点，进行互相校验，从而明确 Case 的指向性并提升准确率。 ⏎ - 固定并优化 Gating 区间： 要求想办法把问题固定在特定的打点区间内，自动排除不相关的干扰项，减少耗时。 ⏎  ⏎ 3. Hang (Zhang Hang / 航哥) ⏎ 提取结果： 在本次提供的会议文字记录中，Zhang Hang 全程未发言。 ⏎ - 补充说明： 记录中高炳涛提到他“好像在另外一个会”，后续多位参会者（高炳涛、邓爽、Xianming）多次点名提到他，将他与“狗哥”并列视为仿真的核心使用方，并在会议结尾明确希望他会后看文档并提供 Comment（意见）。但在该截取时段内，他没有输出任何观点或要求。
2026-04-18 02:09	高炳涛	text	@_all 我们周末要选出本季度top10的任务
2026-04-18 02:10	高炳涛	text	大家各自从自己组里选3~5个候选任务
2026-04-18 02:11	高炳涛	text	我们后面 日会和周会就只过top10任务，其它组内跟踪。
2026-04-18 02:23	高炳涛	text	Q2 Top 10 重点任务 ⏎ 1. 补齐高价值场景资产 ⏎ RC 精品路线、长里程连续场景、闭环 3DGS 场景和问题集。 ⏎ 2. 围绕关键问题建设数据集 ⏎ 从“按场景组织”走向“按问题沉淀”，形成稳定的问题集与专项集。 ⏎ 3. 提升真值与标签质量 ⏎ 提升准确性和一致性，降低评测噪声。 ⏎ 4. 完善问题—场景—指标映射 ⏎ 让不同问题使用匹配的评测指标，减少评测失真。 ⏎ 5. 优化纯视觉 3DGS 训练效率 ⏎ 缩短训练周期，提升问题复现与版本迭代效率。 ⏎ 6. 提升复杂场景复现率 ⏎ 提升视觉、时序和行为一致性，增强闭环输入可信度。 ⏎ 7. 提升场景评测可用性 ⏎ 固化场景版本与回放配置，形成稳定可复现的评测场景集合。 ⏎ 8. 闭环仿真体系工程化落地（重点） ⏎ 基于台架打通 HIL + 3DGS + 模型链路，使闭环从“补充验证”走向“关键验证手段”。 ⏎ 9. 评估体系重构：规则指标优化 + Agent评估探索（重点） ⏎ 优化现有 metric 稳定性，同时探索基于 Agent 的评估方式，提升对复杂行为与过程的刻画能力。 ⏎ 10. 初步建立开闭环结合的准入流程与门禁能力 ⏎ 构建“开环筛查 + 闭环验证”的基础准入链路，使评测结果开始具备版本流转中的门禁作用。 ⏎ 一句话总结（可选放页脚） ⏎ Q2 核心：补数据、提效率、用好闭环，让评测开始参与准入决策。
2026-04-18 02:23	高炳涛	text	这是我根据上次汇报内容提炼的10条
2026-04-18 02:23	高炳涛	text	你们补充
2026-04-18 02:36		system	高炳涛 invited 张驰 to the group. New members can view all chat history.
2026-04-18 02:36	高炳涛	text	<p>@吴益民 扬州也提一两个跟踪任务吧</p>
2026-04-18 02:38	高炳涛	text	@赖西湖 @徐林鵾 你们补一下平台以及引擎 相关的任务
2026-04-18 03:15	徐林鵾	post	@高炳涛 我先补充一些，有的可以和上面的整合下。引擎部分@赖西湖 补充 ⏎ - 仿真云端、XTest链路稳定性与吞吐量 ⏎ 链路压测，设立系统各环节吞吐量目标值，据此合理分配各环节资源和带宽，优化告警机制，减少链路卡顿对业务方的影响 ⏎ - Eval_suite建设与全流程版本管理 ⏎ 建立全流程版本管理，包括 场景集、评估软件版本、页面配置等，使场景集和metric更新流程化、常态化 ⏎ - XTest台架集群功能拓展 ⏎ 和上面第8点关联，和HIL团队合作，使用XTest任务调度能力规模化运行HIL仿真 ⏎ - 归一化分数与实车对齐完善，找到每个问题的准入红线 ⏎ 推动TC等持续维护实车体感真值、优化归一化分数映射算法，设立红线机制，使仿真结果可以一票否决 ⏎ - 问题集case截断落地并自动化 ⏎ 先开环，再闭环，大幅度优化仿真效率，减少非问题时间段对评估结果的干扰
2026-04-18 03:26	吴益民	text	@高炳涛列了一些， ⏎  仿真重点任务跟踪（提升数据质量，与业务覆盖度） ⏎ 1、配合完成CCESN Metric 回归测试集的标注（1批，5000+） ⏎ 2、配合完成3DGS长里程测试验证通过8000+km生产 ⏎ 3、配合完善FM场景集构建，涵盖行车、高速、园区与robotaxi ⏎ 时空重点任务跟踪：（重点零批量质量事故、降本增效、资质升级） ⏎ 1、业务图层持续下架（charge、策略点、历史轨迹、毛毛虫路网） ⏎ 2、时空云服务资源持续优化，26年目标预算从800+精简至650万 ⏎ 3、数据发版的全链路的自动化流程 ⏎ 4、现有资质复审换证，三乙升甲级完成所有准备工作，确保人员、设备、系统、项目记录等各项资料
2026-04-18 06:01	赖西湖	post	@高炳涛 引擎部分重点任务: ⏎ 1. AI agent开发，与平台协同开发仿真业务急需提效的AI agent ⏎ 2. Smart agent，完成基础框架开发，支持非交互式与交互式两种agent编排，支持参数化泛化修改agent速度距离朝向等，探索在业务中碰撞(cutin)一类问题集的泛化应用 ⏎ 3. 支持HIL跑起来，提供perfect controller独立运行模块 ⏎ 4. cces上车与左移, 重点在架构与接口开发，完成车上模块的架构设计与交付，与mle合作在训练中跑通cces某些类别metrics的评测 ⏎ 另，可能有xtest承接相关工作。
2026-04-18 08:59	夏志勋	text	<p>@高炳涛 评估开发组最重要的两件事——</p><p>1）CCESN Metric 准确率和稳定性提升 ：每个metric准备帧级真值的测试集（扬州支持），结合测试集和AI review完成问题全面梳理和改进。</p><p>2）AI 驱动代码重构 ：基于新框架重构CCESN metric，强制 AI 代码审查，交付高扩展、低耦合、多平台支持的 SDK 软件。</p><p></p><p>另外，归一化代价指数（soft cost）四月内刷完开环 metric，可不列讨论项</p>
2026-04-18 11:38	邓爽	text	@_all 我统一收集一下
2026-04-19 13:31	邓爽	post	@高炳涛 先放这里哈，明天再把信息整合一下 ⏎ ![Image](img_v3_0210t_6faa98a8-b36b-4756-9863-e3a8d9989f2g) ⏎  ⏎ [https://xiaopeng.feishu.cn/wiki/DKjDwTYULiJt7eknboicLXVun8c](https://xiaopeng.feishu.cn/wiki/DKjDwTYULiJt7eknboicLXVun8c) ⏎ cc：<at user_id="all"></at>
2026-04-20 01:15	高炳涛	text	@_all
2026-04-20 01:16	高炳涛	text	从今天起开始跟踪 TOP10
2026-04-20 01:16	高炳涛	text	9:30 开始会议
2026-04-20 03:47	高炳涛	image	[Image: img_v3_0210u_7a318790-ff27-4efd-b1db-28610d105a4g]
2026-04-20 03:47	高炳涛	text	@_all  请大家 补充4,5,6的 分阶段目标
2026-04-20 03:48	高炳涛	text	主责方先填写
2026-04-20 07:29	高炳涛	text	https://xiaopeng.feishu.cn/wiki/SitYwe48ZiXTzTk3WCCcNADWnKd
2026-04-20 07:29	高炳涛	text	单独提出到一个飞书文档。
2026-04-20 09:13	高炳涛	text	问下，我们闭环SIL 目前还有哪些环节不能自动化的吗？
2026-04-20 09:18	高炳涛	text	明天早上，@邓爽 @夏志勋 @李坤 你们先理一下目前四大核心任务，在四月底之前的主要交付物或者障碍项。尤其是和其他团队高度耦合的支援项。
2026-04-20 09:19	高炳涛	text	把这些工作先识别出来，后面我们日会可以重点跟踪一下，这些问题的解决进展。
2026-04-20 12:25	李坤	text	@_all 我拆了一下闭环的目标，大家可以看下是否合适，可以在表格里面直接修改https://xiaopeng.feishu.cn/wiki/SBUYwm8Lri9aJ6kmexFcBAuGnlh，cc @高炳涛
2026-04-21 04:02	徐林鵾	post	@高炳涛 和@张驰 @赖西湖 讨论的： ⏎ - [https://xiaopeng.feishu.cn/wiki/C1YYwH8zziQifgkk9sxcB2Din1e](https://xiaopeng.feishu.cn/wiki/C1YYwH8zziQifgkk9sxcB2Din1e) ⏎ - [https://xiaopeng.feishu.cn/wiki/RkHIwGL5NirXvVkdbRmcAnyunKf](https://xiaopeng.feishu.cn/wiki/RkHIwGL5NirXvVkdbRmcAnyunKf) 初拍5月中旬完成链路打通，本周@赖西湖 @张驰 @陈松 会密集讨论设计方案和 ETA
2026-04-21 08:07	高炳涛	text	https://xiaopeng.feishu.cn/wiki/SwotwdmZGiF08Akjywdc9pvPnNh
2026-04-21 08:08	高炳涛	text	@_all 我有意把这个也加入我们Q2的核心任务
2026-04-21 08:09	高炳涛	text	你们看看Q2 到底能落地哪些？
2026-04-21 08:09	高炳涛	text	AI agent 主要是帮我们提升自动化，提升工作效率。尤其是一线业务。
2026-04-21 08:09	高炳涛	text	请大家给意见
2026-04-21 08:11	高炳涛	text	@赖西湖 你们组也内部分析一下，看能不能接？
